,date,FTR,bk_H,bk_D,bk_A,Prob_bk_H,Prob_bk_D,Prob_bk_A,possession_h_moy,possession_a_moy,points_h,points_a,points_h_last_5,points_a_last_5,total_goals_h,total_goals_a,total_goals_taken_h,total_goals_taken_a,total_ontarget_h,total_ontarget_a,total_shot_off_target_h,total_shot_off_target_a,total_blocked_scoring_att_h,total_blocked_scoring_att_a,mean_rating_home,mean_rating_away,H_Arsenal,H_Bournemouth,H_Brighton,H_Burnley,H_Chelsea,H_Crystal Palace,H_Everton,H_Huddersfield,H_Leicester,H_Liverpool,H_Man City,H_Man United,H_Southampton,H_Stoke,H_Swansea,H_Tottenham,H_Watford,H_West Brom,H_West Ham,A_Arsenal,A_Bournemouth,A_Brighton,A_Burnley,A_Chelsea,A_Crystal Palace,A_Everton,A_Huddersfield,A_Leicester,A_Liverpool,A_Man City,A_Man United,A_Southampton,A_Stoke,A_Swansea,A_Tottenham,A_Watford,A_West Brom,A_West Ham
86,2017-10-28,2,2.1,3.69,4.07,0.476,0.271,0.246,44.67,37.12,15,8,7,4,15,9,17,18,29,24,64,23,30,27,6.74,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87,2017-10-28,2,13.0,6.83,1.29,0.077,0.146,0.775,47.13,72.02,10,25,3,15,7,32,10,4,23,74,72,32,13,36,6.61,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88,2017-10-29,1,3.42,3.3,2.5,0.292,0.303,0.4,47.04,60.94,8,11,7,6,8,6,10,7,23,28,46,42,26,37,6.72,6.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89,2017-10-29,0,2.2,3.47,4.0,0.455,0.288,0.25,42.47,51.7,9,8,6,4,12,7,14,18,31,26,49,30,28,28,6.75,6.52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90,2017-04-11,0,2.99,3.1,3.04,0.334,0.323,0.329,42.36,32.98,9,10,4,2,6,9,13,13,25,27,44,24,30,15,6.59,6.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
91,2017-04-11,2,1.75,3.76,6.91,0.571,0.266,0.145,49.42,54.3,12,13,7,6,7,8,8,9,29,23,80,26,40,21,6.72,6.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2017-04-11,1,2.75,3.33,2.97,0.364,0.3,0.337,36.86,45.26,11,12,6,8,10,14,18,14,26,34,63,18,28,29,6.61,6.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93,2017-04-11,2,2.72,3.35,3.4,0.368,0.299,0.294,43.14,42.3,8,9,3,5,7,9,11,11,16,25,50,12,19,27,6.63,6.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2017-04-11,2,6.29,4.68,1.75,0.159,0.214,0.571,48.7,65.58,9,15,5,8,10,16,16,15,31,66,64,38,27,43,6.64,6.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95,2017-05-11,0,2.62,3.22,3.2,0.382,0.311,0.312,53.35,55.56,19,23,9,10,18,23,10,4,49,53,64,31,39,44,6.93,7.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
96,2017-05-11,0,2.27,3.4,3.7,0.441,0.294,0.27,50.21,47.34,8,15,4,7,7,15,20,18,28,29,80,27,34,38,6.5,6.71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97,2017-05-11,0,1.55,5.65,7.69,0.645,0.177,0.13,67.7,67.12,28,19,15,12,35,19,6,13,79,69,96,35,38,46,7.25,6.96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2017-05-11,0,1.34,6.11,12.0,0.746,0.164,0.083,53.48,50.86,17,4,12,4,17,4,7,20,53,30,72,42,50,30,6.94,6.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2017-11-18,0,2.5,3.62,3.0,0.4,0.276,0.333,59.46,64.57,19,20,9,12,20,18,16,7,72,55,89,41,46,54,6.89,6.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,2017-11-18,0,2.0,3.66,5.25,0.5,0.273,0.19,48.13,43.44,7,12,4,6,6,7,14,13,25,28,48,15,30,31,6.54,6.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101,2017-11-18,0,2.41,3.3,4.4,0.415,0.303,0.227,40.64,48.78,16,8,8,3,9,7,9,12,24,18,58,21,23,26,6.81,6.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102,2017-11-18,1,2.6,3.3,3.75,0.385,0.303,0.267,45.89,49.4,4,11,4,4,4,10,21,22,33,33,85,32,33,36,6.48,6.54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103,2017-11-18,2,9.5,5.89,1.38,0.105,0.17,0.725,51.22,69.72,13,31,9,15,16,38,16,7,38,84,78,34,34,40,6.78,7.24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104,2017-11-18,0,1.45,5.14,9.5,0.69,0.195,0.105,58.36,61.25,18,12,10,4,20,7,16,9,73,32,86,48,44,44,6.9,6.69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105,2017-11-18,2,6.92,4.36,1.62,0.145,0.229,0.617,41.86,52.3,10,22,2,9,9,19,14,10,30,57,72,26,19,43,6.59,6.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2017-11-19,0,2.32,3.5,3.79,0.431,0.286,0.264,48.49,49.72,15,9,4,5,17,11,21,20,32,32,80,28,40,27,6.71,6.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,2017-11-20,1,2.41,3.3,3.52,0.415,0.303,0.284,41.36,38.8,12,12,8,7,10,12,11,20,27,33,54,26,28,29,6.73,6.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108,2017-11-24,1,2.89,3.4,2.85,0.346,0.294,0.351,44.18,41.93,9,13,2,8,11,16,22,18,38,38,77,19,27,35,6.58,6.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109,2017-11-25,0,2.1,3.63,4.29,0.476,0.275,0.233,44.25,38.8,5,13,5,5,6,14,23,22,40,39,89,26,37,34,6.5,6.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110,2017-11-25,1,2.21,3.68,3.62,0.452,0.272,0.276,57.31,52.3,21,25,10,12,23,23,16,10,81,64,98,26,51,45,6.93,6.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2017-11-25,0,1.22,7.5,22.0,0.82,0.133,0.045,50.88,44.6,23,13,7,9,23,12,5,13,55,30,74,18,49,28,7.06,6.72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2017-11-25,1,3.01,3.3,2.85,0.332,0.303,0.351,46.13,46.9,8,10,3,7,7,10,14,14,19,30,58,26,30,30,6.61,6.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2017-11-25,1,1.3,6.6,16.0,0.769,0.152,0.062,53.06,33.92,20,10,9,1,18,9,9,18,59,32,95,29,56,19,6.91,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
114,2017-11-26,2,6.5,4.5,1.61,0.154,0.222,0.621,46.69,62.95,19,22,10,9,11,22,9,16,31,77,80,39,29,51,6.86,6.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,2017-11-26,2,18.0,8.3,1.2,0.056,0.12,0.833,55.96,69.72,12,34,6,15,7,40,17,7,31,88,78,34,37,42,6.58,7.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116,2017-11-26,0,2.0,3.72,5.2,0.5,0.269,0.192,53.38,49.4,12,12,4,5,7,12,12,24,32,38,98,32,46,37,6.65,6.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117,2017-11-28,1,2.77,3.17,3.01,0.361,0.315,0.332,42.42,53.86,13,8,8,8,12,8,14,24,32,45,61,49,31,40,6.7,6.54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
118,2017-11-28,0,5.05,3.98,1.81,0.198,0.251,0.552,45.14,65.7,14,21,8,7,17,19,19,10,40,64,79,51,35,66,6.73,6.89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119,2017-11-28,2,5.34,4.05,1.78,0.187,0.247,0.562,51.88,56.02,18,26,6,7,19,24,21,5,39,59,89,38,42,53,6.75,7.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120,2017-11-29,0,1.23,8.3,19.0,0.813,0.12,0.053,57.16,39.62,25,12,12,6,23,8,16,19,79,31,100,18,58,38,6.93,6.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
121,2017-11-29,2,2.21,3.4,4.47,0.452,0.294,0.224,42.58,48.78,11,19,7,7,10,11,14,10,35,33,62,33,32,32,6.63,6.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,2017-11-29,0,1.21,8.0,21.0,0.826,0.125,0.048,49.57,48.68,26,9,13,1,24,7,11,14,67,20,80,27,48,33,6.98,6.63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,2017-11-29,0,2.6,3.38,3.4,0.385,0.296,0.294,45.64,49.65,12,10,4,2,13,12,28,23,40,42,86,31,37,28,6.55,6.59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124,2017-11-29,0,1.25,8.2,17.0,0.8,0.122,0.059,66.43,62.1,37,15,15,7,42,11,8,13,93,37,107,55,44,51,7.19,6.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
125,2017-11-29,2,6.5,4.69,1.56,0.154,0.213,0.641,43.05,63.21,13,22,5,10,15,24,24,17,42,85,82,47,35,60,6.68,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
126,2017-02-12,2,2.5,3.43,3.36,0.4,0.292,0.298,57.94,56.02,28,29,12,9,28,28,16,7,86,66,112,38,64,58,6.99,7.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
127,2017-02-12,2,7.58,4.55,1.53,0.132,0.22,0.654,47.51,63.21,14,25,6,13,12,27,14,17,36,92,76,47,33,64,6.7,6.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
128,2017-02-12,0,1.86,3.82,6.0,0.538,0.262,0.167,46.62,39.62,15,12,7,3,17,8,28,24,45,33,87,18,38,40,6.62,6.52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129,2017-02-12,0,2.1,3.64,5.05,0.476,0.275,0.198,38.61,48.78,17,22,8,9,19,13,20,11,44,37,72,33,35,36,6.75,6.84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2017-02-12,0,1.96,3.68,5.13,0.51,0.272,0.195,40.35,48.68,13,9,5,1,15,7,27,15,43,20,82,27,40,34,6.65,6.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
131,2017-02-12,1,5.26,4.44,1.8,0.19,0.225,0.556,52.93,65.7,18,21,3,4,21,20,25,12,42,70,112,51,46,69,6.74,6.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
132,2017-02-12,1,2.73,3.2,3.25,0.366,0.312,0.308,37.48,53.86,11,9,1,6,10,8,19,24,34,49,79,49,19,41,6.57,6.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
133,2017-03-12,1,3.62,3.29,2.7,0.276,0.304,0.37,48.7,62.1,11,15,7,4,11,12,16,15,37,39,74,55,37,53,6.61,6.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
134,2017-03-12,0,1.12,13.0,29.0,0.893,0.077,0.034,63.05,49.65,40,10,15,2,44,12,9,27,105,45,119,31,50,29,7.18,6.55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,2017-09-12,0,2.85,3.26,3.1,0.351,0.307,0.323,44.52,50.64,22,19,9,4,13,22,12,26,41,44,93,42,39,48,6.82,6.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
136,2017-09-12,1,2.1,3.62,4.23,0.476,0.276,0.236,47.72,48.91,10,12,6,5,8,12,24,17,51,42,93,37,46,41,6.61,6.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2017-09-12,0,2.73,3.2,3.22,0.366,0.312,0.311,44.25,45.57,12,14,3,5,8,13,26,19,36,38,68,25,40,34,6.52,6.66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,2017-09-12,0,2.84,3.1,3.1,0.352,0.323,0.323,43.49,36.37,9,12,1,2,8,10,17,19,23,40,78,37,39,25,6.6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
139,2017-09-12,0,1.3,6.5,11.7,0.769,0.154,0.085,54.16,39.6,22,16,5,5,21,17,13,28,72,46,124,36,71,41,6.85,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140,2017-09-12,0,7.55,4.68,1.55,0.132,0.214,0.645,48.25,53.56,10,29,1,13,13,25,29,11,49,77,94,33,29,52,6.56,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2017-10-12,1,1.4,6.28,11.6,0.714,0.159,0.086,53.62,48.42,28,18,13,10,32,19,18,28,98,49,110,35,66,39,6.97,6.66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
142,2017-10-12,2,3.44,3.6,2.3,0.291,0.278,0.435,58.81,71.2,32,43,12,15,31,46,8,10,70,113,113,47,61,61,7.08,7.17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
143,2017-10-12,1,4.2,3.8,2.01,0.238,0.263,0.498,56.41,65.39,16,28,4,9,13,29,16,19,43,102,131,53,55,75,6.72,6.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,2017-12-12,0,2.4,3.25,3.75,0.417,0.308,0.267,40.53,39.6,25,16,9,4,14,18,12,33,46,49,93,36,40,41,6.84,6.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
145,2017-12-12,0,2.4,3.53,3.39,0.417,0.283,0.295,48.95,50.64,11,19,7,4,10,22,26,27,59,46,124,42,54,49,6.63,6.72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
146,2017-12-12,2,9.21,4.8,1.46,0.109,0.208,0.685,48.81,53.56,15,29,3,10,10,25,26,12,42,79,92,33,45,61,6.57,6.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,2017-12-13,1,1.25,7.8,15.75,0.8,0.128,0.063,52.82,36.37,29,12,11,2,33,10,19,20,101,41,122,37,74,28,6.96,6.59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
148,2017-12-13,0,1.3,6.26,13.0,0.769,0.16,0.077,50.19,48.91,32,13,9,6,32,14,10,19,75,47,86,37,62,44,7.04,6.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,2017-12-13,2,2.1,3.49,4.56,0.476,0.287,0.219,50.03,42.58,17,20,5,8,14,20,17,20,46,47,122,28,56,42,6.73,6.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
150,2017-12-13,2,15.0,7.15,1.25,0.067,0.14,0.8,55.35,71.2,12,46,4,15,9,48,17,11,26,120,112,47,46,65,6.63,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
151,2017-12-13,0,1.27,7.2,16.5,0.787,0.139,0.061,54.91,45.57,25,14,5,2,26,13,14,21,83,40,127,25,74,37,6.88,6.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2017-12-13,1,5.5,4.44,1.66,0.182,0.225,0.602,49.77,65.39,13,29,4,10,14,30,29,20,51,108,107,53,31,76,6.61,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2017-12-16,1,2.65,3.3,3.64,0.377,0.303,0.275,40.56,49.09,14,28,1,9,13,15,23,12,44,48,81,40,38,43,6.62,6.84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2017-12-16,0,1.41,5.1,10.0,0.709,0.196,0.1,53.24,57.9,32,17,10,5,28,15,13,21,84,50,113,62,64,58,6.97,6.71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
155,2017-12-16,2,1.91,3.85,5.1,0.524,0.26,0.196,41.89,52.86,23,14,10,9,24,12,21,27,58,63,86,63,45,58,6.8,6.64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2017-12-16,0,1.64,4.6,6.5,0.61,0.217,0.154,67.0,67.31,49,28,15,8,52,28,11,14,130,91,153,63,68,85,7.18,6.91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
157,2017-12-16,2,2.46,3.35,3.5,0.407,0.299,0.286,40.73,44.8,16,14,3,5,18,14,34,29,56,51,103,36,42,33,6.65,6.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
158,2017-12-16,2,1.8,3.83,5.5,0.556,0.261,0.182,50.17,41.49,19,15,4,3,23,11,29,29,48,44,111,30,51,46,6.7,6.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
159,2017-12-17,2,7.35,5.25,1.55,0.136,0.19,0.645,50.3,65.79,13,30,3,9,14,33,20,19,54,106,95,62,47,80,6.63,6.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,2017-12-17,2,6.5,4.09,1.7,0.154,0.244,0.588,41.17,53.49,13,35,3,12,10,33,20,10,42,77,96,43,29,66,6.61,7.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
161,2017-12-18,0,1.8,3.75,5.53,0.556,0.267,0.181,44.39,45.99,19,12,8,4,20,9,29,21,51,29,90,38,39,48,6.65,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
162,2017-12-22,1,2.68,3.75,2.95,0.373,0.267,0.339,59.97,65.79,30,33,8,11,30,37,20,19,111,113,151,62,87,82,6.94,6.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
163,2017-12-23,0,2.71,3.2,3.0,0.369,0.312,0.333,46.46,51.62,15,19,2,1,13,24,23,33,46,51,102,49,42,54,6.64,6.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
164,2017-12-23,2,7.05,4.35,1.65,0.142,0.23,0.606,45.98,67.31,29,28,10,7,15,29,12,18,55,93,116,63,47,86,6.85,6.86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
165,2017-12-23,1,7.16,4.13,1.7,0.14,0.242,0.588,48.82,53.56,22,35,10,10,23,29,30,13,58,92,112,41,41,72,6.67,6.98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,2017-12-23,1,4.75,3.71,1.95,0.211,0.27,0.513,45.27,53.49,23,38,10,12,24,35,24,11,60,80,92,43,49,69,6.77,7.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
167,2017-12-23,0,1.12,15.0,27.0,0.893,0.067,0.037,63.97,48.37,52,13,15,2,56,14,12,24,141,56,140,39,70,49,7.18,6.59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,2017-12-23,1,1.67,4.03,7.0,0.599,0.248,0.143,51.51,41.49,17,18,2,6,15,15,22,30,52,53,130,30,60,48,6.7,6.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
169,2017-12-23,0,2.38,3.35,3.55,0.42,0.299,0.282,39.72,37.21,16,13,3,3,18,11,37,22,56,47,113,40,51,33,6.63,6.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
170,2017-12-23,1,3.4,3.32,2.5,0.294,0.301,0.4,44.04,52.86,12,17,3,9,10,15,24,27,32,69,97,63,49,62,6.58,6.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2017-12-26,1,2.8,3.3,3.13,0.357,0.303,0.319,45.69,44.8,13,17,2,7,14,17,28,29,57,58,102,36,51,34,6.56,6.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
172,2017-12-26,0,1.21,8.4,21.5,0.826,0.119,0.047,50.85,47.61,36,18,10,4,29,14,13,23,100,49,122,39,80,45,6.97,6.66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
