,date,FTR,bk_H,bk_D,bk_A,Prob_bk_H,Prob_bk_D,Prob_bk_A,possession_h_moy,possession_a_moy,points_h,points_a,points_h_last_5,points_a_last_5,total_goals_h,total_goals_a,total_goals_taken_h,total_goals_taken_a,total_ontarget_h,total_ontarget_a,total_shot_off_target_h,total_shot_off_target_a,total_blocked_scoring_att_h,total_blocked_scoring_att_a,mean_rating_home,mean_rating_away,H_Arsenal,H_Aston Villa,H_Burnley,H_Chelsea,H_Crystal Palace,H_Everton,H_Hull,H_Leicester,H_Liverpool,H_Man City,H_Man United,H_Southampton,H_Stoke,H_Sunderland,H_Swansea,H_Tottenham,H_West Brom,H_West Ham,A_Arsenal,A_Aston Villa,A_Burnley,A_Chelsea,A_Crystal Palace,A_Everton,A_Hull,A_Leicester,A_Liverpool,A_Man City,A_Man United,A_Southampton,A_Stoke,A_Sunderland,A_Swansea,A_Tottenham,A_West Brom,A_West Ham
0,2014-08-16,0,1.3,6.5,15.0,0.769,0.154,0.067,76.0,24.0,0,0,0,0,2,1,1,2,6,2,5,0,3,2,7.015,6.62857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2014-08-16,1,3.25,3.4,2.47,0.308,0.294,0.405,36.7,63.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71428571428571,6.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2014-08-16,2,1.45,5.2,11.0,0.69,0.192,0.091,59.6,40.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70714285714286,6.88642857142857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,2014-08-16,2,2.01,3.5,4.75,0.498,0.286,0.211,63.1,36.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79923076923077,6.76769230769231,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2014-08-16,1,2.3,3.42,4.03,0.435,0.292,0.248,57.8,42.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54857142857143,6.87142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,2014-08-16,2,4.0,3.67,2.2,0.25,0.272,0.455,46.6,53.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65928571428572,6.92357142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,2014-08-17,0,1.43,5.75,10.3,0.699,0.174,0.097,56.1,43.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28076923076923,6.76615384615385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,2014-08-18,2,10.0,5.01,1.41,0.1,0.2,0.709,38.6,61.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29857142857143,7.13428571428571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2014-08-23,0,1.25,7.56,18.26,0.8,0.132,0.055,61.4,36.7,3,1,3,1,3,2,1,2,3,3,4,5,4,3,7.13,6.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,2014-08-23,2,2.62,3.42,3.3,0.382,0.292,0.303,24.0,46.6,0,0,0,0,1,0,2,1,2,4,0,10,2,4,6.63,6.66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,2014-08-23,1,2.8,3.48,2.82,0.357,0.287,0.355,63.3,76.0,1,3,1,3,2,2,2,1,3,6,5,5,5,3,6.61,7.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2014-08-23,1,1.95,4.07,5.63,0.513,0.246,0.178,43.9,57.8,0,1,0,1,1,2,2,2,6,5,4,5,2,0,6.77,6.55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,2014-08-23,0,1.7,4.13,6.0,0.588,0.242,0.167,40.4,38.6,3,0,3,0,2,1,1,3,4,2,0,6,1,1,6.89,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2014-08-24,1,2.55,3.3,3.31,0.392,0.303,0.302,42.7,57.3,0,0,0,0,0,0,0,1,0,2,0,4,0,6,6.67,6.85928571428572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14,2014-08-24,1,5.54,4.35,1.83,0.181,0.23,0.546,42.2,59.6,1,0,1,0,2,1,2,2,2,5,2,5,3,4,6.87,6.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15,2014-08-25,0,1.87,4.05,4.43,0.535,0.247,0.226,52.9,47.1,0,3,0,3,0,2,0,1,0,5,0,5,0,2,6.91285714285714,6.30142857142857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,2014-08-30,1,6.84,4.23,1.62,0.146,0.236,0.617,46.17,59.6,0,1,0,1,1,2,4,3,3,8,16,5,6,7,6.39,6.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17,2014-08-30,2,4.36,3.49,2.25,0.229,0.287,0.444,56.83,63.3,2,6,2,6,4,5,4,1,5,13,13,9,7,12,6.67,7.37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2014-08-30,2,1.23,8.0,21.0,0.813,0.125,0.048,55.1,63.1,3,1,3,1,3,1,1,2,4,5,15,4,1,11,6.91,6.83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,2014-08-30,0,2.02,3.66,4.75,0.495,0.273,0.211,46.07,57.8,6,2,6,2,3,2,1,2,9,7,7,5,3,2,6.95,6.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,2014-08-30,2,3.35,3.43,2.75,0.299,0.292,0.364,48.2,57.6,3,1,3,1,3,1,2,2,12,8,18,5,9,4,6.91,6.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,2014-08-31,0,2.53,3.3,3.7,0.395,0.303,0.27,36.9,42.7,3,1,3,1,1,1,0,1,1,2,4,3,2,4,6.77,6.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,2014-08-31,1,4.8,3.8,1.93,0.208,0.263,0.518,42.53,76.0,1,4,1,4,2,4,4,3,7,9,14,5,5,4,6.64,6.84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2014-08-31,2,2.78,3.62,2.8,0.36,0.276,0.357,50.25,56.1,3,3,3,3,1,3,0,4,4,8,6,5,4,6,6.92,6.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,2014-09-13,1,3.03,3.5,3.08,0.33,0.286,0.325,66.17,62.55,5,3,5,3,5,3,4,2,15,6,19,9,17,10,6.88,6.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,2014-09-13,0,1.32,5.75,12.51,0.758,0.174,0.08,50.95,55.65,9,9,9,9,11,6,4,1,21,17,14,10,15,3,7.38,7.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,2014-09-13,1,2.25,3.38,3.8,0.444,0.296,0.263,38.17,37.3,0,1,0,1,2,1,5,4,6,6,9,10,4,8,6.6,6.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2014-09-13,2,1.3,6.05,11.85,0.769,0.165,0.084,44.92,44.9,6,6,6,6,6,3,4,1,16,5,21,6,7,3,7.0,6.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2014-09-13,2,2.18,3.55,4.07,0.459,0.282,0.246,46.23,34.2,4,2,4,2,2,3,2,5,7,10,19,9,12,7,6.96,6.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,2014-09-13,1,3.75,3.59,2.15,0.267,0.279,0.465,46.77,60.4,2,3,2,3,3,1,3,3,5,5,10,4,5,6,6.79,6.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,2014-09-13,2,3.64,3.54,2.21,0.275,0.282,0.452,51.9,53.55,2,2,2,2,2,7,5,10,9,11,21,8,9,13,6.46,6.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,2014-09-15,1,2.3,3.4,3.91,0.435,0.294,0.256,50.63,41.5,1,3,1,3,2,4,3,5,5,14,10,11,7,10,6.61,6.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2014-09-20,2,5.18,3.77,1.88,0.193,0.265,0.532,45.92,60.65,9,6,9,6,4,7,1,6,6,21,27,14,4,17,6.8,6.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2014-09-20,1,2.6,3.36,3.12,0.385,0.298,0.321,43.32,41.35,2,3,2,3,1,5,4,5,9,6,22,9,12,8,6.63,6.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,2014-09-20,2,2.72,3.43,3.18,0.368,0.292,0.314,50.67,57.6,9,4,9,4,8,4,5,3,19,16,26,5,5,10,6.97,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,2014-09-20,0,5.2,3.94,1.85,0.192,0.254,0.541,47.15,65.4,4,6,4,6,6,6,7,5,19,17,31,15,18,14,6.75,6.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36,2014-09-21,2,1.53,5.09,9.52,0.654,0.196,0.105,49.78,45.35,5,1,5,1,9,2,10,5,16,9,19,13,14,7,6.78,6.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2014-09-21,0,5.75,4.23,1.72,0.174,0.236,0.581,44.23,59.6,5,2,5,2,4,2,5,3,11,10,21,5,9,9,6.85,6.79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,2014-09-21,1,2.5,3.56,3.12,0.4,0.281,0.321,55.98,59.25,4,12,4,12,5,15,4,6,14,30,19,21,12,24,6.79,7.36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2014-09-21,2,1.53,4.71,7.25,0.654,0.212,0.138,52.46,51.65,4,2,4,2,3,2,5,7,11,12,21,8,12,16,6.69,6.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,2014-09-27,1,1.83,3.9,5.0,0.546,0.256,0.2,61.44,61.1,9,4,9,4,10,3,6,6,24,12,38,8,19,14,7.01,6.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41,2014-09-27,0,1.25,7.16,17.0,0.8,0.14,0.059,46.04,37.0,13,9,13,9,16,4,7,4,32,8,35,8,26,6,7.25,6.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2014-09-27,0,2.7,3.5,2.9,0.37,0.286,0.345,36.17,37.07,4,8,4,8,5,9,7,8,12,16,20,15,12,13,6.81,6.92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,2014-09-27,2,7.32,4.81,1.57,0.137,0.208,0.637,48.35,61.2,2,5,2,5,4,6,5,5,11,18,15,17,8,16,6.8,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44,2014-09-27,1,1.96,3.81,4.38,0.51,0.262,0.228,56.77,60.83,6,5,6,5,7,11,8,13,22,22,41,14,17,19,6.78,6.73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45,2014-09-27,0,1.4,6.48,9.24,0.714,0.154,0.108,58.22,40.3,2,7,2,7,5,9,8,8,15,26,27,14,13,21,6.76,6.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,2014-09-27,1,3.0,3.36,2.75,0.333,0.298,0.364,44.3,51.77,4,9,4,9,5,8,5,6,12,21,25,12,10,6,6.82,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,2014-09-28,0,2.01,3.5,4.79,0.498,0.286,0.209,46.83,39.63,5,3,5,3,3,1,7,4,16,15,33,18,18,14,6.57,6.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2014-04-10,2,8.7,5.0,1.55,0.115,0.2,0.645,41.16,61.2,9,8,9,8,4,10,7,7,9,24,34,17,7,21,6.55,6.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,2014-04-10,0,2.2,3.5,4.0,0.455,0.286,0.25,37.93,43.43,2,7,2,7,6,7,9,7,16,18,16,19,9,16,6.74,6.92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2014-04-10,1,1.8,4.05,5.2,0.556,0.247,0.192,42.93,39.63,8,3,7,3,9,1,10,8,17,17,36,18,17,18,6.86,6.59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2014-04-10,0,1.48,5.0,8.0,0.676,0.2,0.125,50.08,55.33,7,8,4,7,8,7,9,7,30,22,52,14,26,26,6.8,6.76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,2014-04-10,0,2.67,3.25,3.2,0.375,0.308,0.312,45.03,61.05,5,4,5,4,5,2,5,3,15,13,38,16,16,21,6.8,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,2014-05-10,0,1.72,4.2,5.64,0.581,0.238,0.177,57.33,63.3,16,10,13,7,19,11,7,7,40,30,52,17,29,26,7.25,6.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2014-05-10,0,1.7,4.48,5.96,0.588,0.223,0.168,58.11,60.83,5,6,5,5,7,12,9,14,18,27,38,14,15,20,6.79,6.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55,2014-05-10,0,2.45,3.5,3.73,0.408,0.286,0.268,54.06,57.6,5,7,5,7,4,5,7,3,16,20,29,5,14,12,6.71,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56,2014-10-18,1,1.44,5.0,9.0,0.694,0.2,0.111,61.42,45.75,10,5,6,5,11,8,9,9,30,18,44,17,30,16,6.92,6.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57,2014-10-18,2,2.88,3.46,2.75,0.347,0.289,0.364,45.83,40.3,4,7,4,7,3,10,10,10,21,30,49,14,20,25,6.65,6.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,2014-10-18,2,9.03,4.75,1.45,0.111,0.211,0.69,40.16,57.0,7,19,7,13,7,21,9,7,20,43,33,28,20,30,6.85,7.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2014-10-18,0,1.65,4.7,6.76,0.606,0.213,0.148,50.49,35.4,6,9,4,6,13,4,16,9,33,10,44,12,22,8,6.73,6.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2014-10-18,0,1.5,4.98,8.0,0.667,0.201,0.125,56.96,56.13,11,8,8,5,12,5,7,7,31,20,47,11,33,16,6.95,6.77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
61,2014-10-18,0,1.65,4.5,7.0,0.606,0.222,0.143,53.26,42.92,7,8,7,7,5,8,4,6,23,18,27,15,15,21,6.85,6.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62,2014-10-19,0,2.55,3.31,3.35,0.392,0.302,0.299,50.42,51.77,4,10,4,7,3,8,6,6,18,22,49,12,23,6,6.84,6.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
63,2014-10-20,1,5.05,4.1,1.79,0.198,0.244,0.559,51.31,55.23,8,8,6,8,8,9,9,10,26,22,47,16,26,18,6.73,6.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64,2014-10-25,1,1.45,5.25,8.65,0.69,0.19,0.116,52.16,45.75,10,6,7,5,10,10,10,11,37,22,45,17,33,16,6.82,6.87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65,2014-10-25,0,1.65,4.15,6.5,0.606,0.241,0.154,52.57,55.03,10,7,10,7,13,5,4,7,33,21,47,24,17,29,7.03,6.87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
66,2014-10-25,2,5.5,3.95,1.84,0.182,0.253,0.543,51.22,63.92,8,11,6,6,8,13,14,11,19,39,56,23,24,40,6.65,6.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2014-10-25,0,1.95,3.76,4.74,0.513,0.266,0.211,48.61,41.18,10,9,4,8,9,11,8,12,27,23,37,18,10,23,6.85,6.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68,2014-10-25,1,1.91,3.81,4.75,0.524,0.262,0.211,42.13,39.7,9,7,7,7,10,8,11,11,28,24,44,22,28,20,6.76,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2014-10-25,0,6.66,4.71,1.57,0.15,0.212,0.637,51.22,61.32,10,14,7,11,13,16,11,8,36,43,58,21,32,37,6.85,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70,2014-10-26,2,4.75,3.81,2.02,0.211,0.262,0.495,47.66,60.8,4,9,3,7,4,16,13,16,24,39,64,16,24,29,6.64,6.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71,2014-10-26,1,2.92,3.6,2.68,0.342,0.278,0.373,56.18,57.0,9,22,8,13,11,23,12,8,29,48,53,28,25,31,6.83,7.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2014-01-11,0,1.3,6.64,14.0,0.769,0.151,0.071,57.14,40.74,14,4,8,2,15,5,11,16,44,27,73,34,42,29,6.97,6.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2014-01-11,1,1.92,3.85,5.5,0.521,0.26,0.182,55.42,51.2,12,13,7,4,19,11,17,8,45,30,56,16,34,10,6.85,6.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
74,2014-01-11,2,4.28,3.83,2.1,0.234,0.261,0.476,47.61,57.13,7,13,6,12,10,14,11,4,25,35,36,28,17,21,6.89,7.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75,2014-01-11,2,2.51,3.5,3.4,0.398,0.286,0.294,43.66,54.42,9,10,7,8,11,12,14,13,27,32,48,27,24,32,6.83,6.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
76,2014-01-11,1,2.42,3.4,3.26,0.413,0.294,0.307,50.78,37.85,7,13,6,10,5,15,8,12,22,40,69,20,32,34,6.83,6.86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,2014-02-11,2,4.38,3.66,2.1,0.228,0.273,0.476,39.12,56.13,9,8,3,5,4,6,12,11,12,27,40,11,12,24,6.52,6.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78,2014-02-11,0,2.02,3.81,4.33,0.495,0.262,0.231,61.35,54.35,14,10,10,8,17,12,10,13,48,36,76,26,42,27,6.97,6.83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
79,2014-03-11,2,2.15,3.5,4.0,0.465,0.286,0.25,38.62,42.92,8,8,7,5,10,8,13,16,30,22,46,20,22,27,6.79,6.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80,2014-08-11,0,2.6,3.4,3.07,0.385,0.294,0.326,41.78,46.04,4,7,1,5,5,10,19,12,29,26,60,21,30,20,6.61,6.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81,2014-08-11,2,3.46,3.5,2.31,0.289,0.286,0.433,54.42,57.0,11,23,5,11,10,24,10,9,41,52,66,28,40,33,6.83,7.17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2014-08-11,0,1.35,6.05,12.0,0.741,0.165,0.083,48.1,42.46,10,8,8,4,12,11,14,16,38,31,60,25,29,27,6.82,6.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2014-08-11,0,1.5,4.94,9.0,0.667,0.202,0.111,52.51,44.14,16,9,12,4,15,11,4,15,38,32,58,25,23,26,7.04,6.82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84,2014-08-11,1,1.75,3.97,5.52,0.571,0.252,0.181,41.54,36.58,14,9,10,0,17,5,14,14,42,13,62,21,38,14,6.86,6.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2014-09-11,1,4.07,3.51,2.09,0.246,0.285,0.478,49.36,61.98,11,13,7,8,11,19,17,17,29,48,59,24,28,40,6.69,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
86,2014-09-11,0,4.1,3.65,2.2,0.244,0.274,0.455,52.45,64.66,14,17,5,8,11,18,8,11,30,56,70,33,14,52,6.88,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2014-09-11,2,1.88,4.0,5.81,0.532,0.25,0.172,49.82,56.15,11,8,7,4,8,7,12,10,34,28,52,34,29,37,6.78,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88,2014-11-22,2,2.3,3.77,3.88,0.435,0.265,0.258,60.37,57.76,17,13,7,8,19,13,13,14,60,43,95,33,57,40,7.0,6.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
