,date,FTR,bk_H,bk_D,bk_A,Prob_bk_H,Prob_bk_D,Prob_bk_A,possession_h_moy,possession_a_moy,points_h,points_a,points_h_last_5,points_a_last_5,total_goals_h,total_goals_a,total_goals_taken_h,total_goals_taken_a,total_ontarget_h,total_ontarget_a,total_shot_off_target_h,total_shot_off_target_a,total_blocked_scoring_att_h,total_blocked_scoring_att_a,mean_rating_home,mean_rating_away,H_Arsenal,H_Bournemouth,H_Burnley,H_Chelsea,H_Crystal Palace,H_Everton,H_Hull,H_Leicester,H_Liverpool,H_Man City,H_Man United,H_Middlesbrough,H_Southampton,H_Stoke,H_Sunderland,H_Swansea,H_Tottenham,H_Watford,H_West Brom,H_West Ham,A_Arsenal,A_Bournemouth,A_Burnley,A_Chelsea,A_Crystal Palace,A_Everton,A_Hull,A_Leicester,A_Liverpool,A_Man City,A_Man United,A_Middlesbrough,A_Southampton,A_Stoke,A_Sunderland,A_Swansea,A_Tottenham,A_Watford,A_West Brom,A_West Ham
285,2017-01-04,0,2.5,3.5,3.2,0.4,0.286,0.312,45.32,50.89,24,33,4,2,26,40,58,52,100,104,209,103,58,121,6.63,6.77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
286,2017-01-04,0,2.07,3.65,4.59,0.483,0.274,0.218,42.44,48.39,30,36,9,7,33,33,47,42,99,108,186,63,89,80,6.67,6.77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
287,2017-01-04,0,1.73,4.0,5.6,0.578,0.25,0.179,58.52,49.62,56,50,10,10,61,51,36,30,178,151,220,70,156,90,6.95,6.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,2017-01-04,1,1.38,5.5,11.0,0.725,0.182,0.091,50.38,37.34,52,43,11,7,42,39,23,38,170,96,228,75,123,70,7.03,6.74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
289,2017-01-04,1,1.67,4.2,6.0,0.599,0.238,0.167,54.23,51.7,33,33,6,7,33,42,36,54,137,124,227,67,104,87,6.78,6.73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,2017-01-04,0,1.97,3.67,4.8,0.508,0.272,0.208,42.21,40.97,31,20,4,4,33,24,48,50,103,82,156,53,77,103,6.67,6.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
291,2017-02-04,1,3.25,3.84,2.41,0.308,0.26,0.415,60.8,64.6,50,57,3,11,56,54,34,30,138,146,230,96,118,120,6.98,6.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
292,2017-02-04,1,2.0,3.5,4.62,0.5,0.286,0.216,47.7,51.99,27,22,6,1,36,20,63,33,117,68,184,65,67,76,6.65,6.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
293,2017-04-04,0,2.5,3.3,3.43,0.4,0.303,0.292,40.8,48.39,32,36,2,4,31,33,44,44,98,110,195,63,82,83,6.71,6.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
294,2017-04-04,0,1.51,4.61,8.5,0.662,0.217,0.118,40.34,40.97,33,20,12,1,35,24,47,51,109,85,170,53,95,109,6.69,6.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
295,2017-04-04,1,1.61,4.23,6.75,0.621,0.236,0.148,56.24,49.62,53,50,11,9,42,52,23,33,173,155,249,70,130,92,7.02,6.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,2017-04-04,0,2.56,3.3,3.29,0.391,0.303,0.304,42.01,37.34,34,44,4,7,34,39,48,38,113,97,185,75,85,71,6.69,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
297,2017-05-04,0,1.43,5.35,8.0,0.699,0.187,0.125,53.91,50.89,51,33,4,1,58,41,36,54,141,108,230,103,118,122,6.97,6.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
298,2017-05-04,0,2.41,3.56,3.63,0.415,0.281,0.275,58.4,64.6,69,58,10,9,60,56,23,32,154,151,243,96,113,123,7.05,6.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
299,2017-05-04,0,2.2,3.35,4.23,0.455,0.299,0.236,45.76,51.99,27,23,7,2,28,20,59,33,103,69,195,65,59,79,6.63,6.79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300,2017-05-04,1,1.44,5.5,9.5,0.694,0.182,0.105,57.79,51.7,59,34,10,8,64,42,37,54,184,127,222,67,159,89,6.96,6.73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,2017-05-04,0,1.86,3.7,4.86,0.538,0.27,0.206,51.83,49.71,34,31,7,12,33,38,36,47,141,109,252,68,106,83,6.78,6.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,2017-05-04,2,5.45,4.0,1.73,0.183,0.25,0.578,52.0,59.11,28,62,4,12,36,57,63,21,120,176,219,106,73,143,6.66,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
303,2017-08-04,2,6.85,4.5,1.62,0.146,0.222,0.617,52.25,54.83,35,72,9,12,44,62,56,24,129,158,225,76,91,116,6.73,7.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,2017-08-04,0,1.22,8.2,17.0,0.82,0.122,0.059,58.28,44.61,58,30,6,9,57,32,34,61,158,108,258,81,127,64,6.95,6.64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
305,2017-08-04,1,2.64,3.3,3.45,0.379,0.303,0.29,46.06,39.19,23,35,1,4,22,32,37,44,73,101,179,71,83,85,6.79,6.72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,2017-08-04,2,4.3,3.75,2.31,0.233,0.267,0.433,50.8,62.53,36,60,4,11,33,66,45,39,112,192,208,89,89,162,6.77,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
307,2017-08-04,0,1.3,7.15,18.0,0.769,0.14,0.056,54.87,46.88,65,37,15,7,60,36,22,48,184,115,232,83,148,89,6.98,6.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
308,2017-08-04,2,3.11,3.31,2.63,0.322,0.302,0.38,42.78,56.01,44,37,4,10,39,36,40,37,99,150,224,105,77,110,6.73,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
309,2017-08-04,0,2.21,3.6,3.92,0.452,0.278,0.255,47.43,49.04,33,28,0,4,41,37,57,66,110,121,237,90,123,74,6.76,6.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
310,2017-09-04,0,1.77,3.98,5.3,0.565,0.251,0.189,47.88,42.99,51,36,7,15,53,37,34,47,159,117,201,80,97,101,6.94,6.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
311,2017-09-04,2,10.52,5.32,1.4,0.095,0.188,0.714,44.46,59.86,20,54,1,9,24,43,53,24,88,176,173,111,113,137,6.63,7.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
312,2017-10-04,0,5.0,4.16,1.85,0.2,0.24,0.541,50.48,58.96,31,54,12,7,39,61,50,36,112,149,220,96,91,124,6.76,6.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,2017-04-15,1,2.04,3.85,5.2,0.49,0.26,0.192,44.87,42.99,34,36,12,12,42,39,50,51,118,121,219,80,95,102,6.79,6.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
314,2017-04-15,0,1.52,4.82,8.67,0.658,0.207,0.115,47.2,39.19,54,36,10,5,57,32,36,44,166,103,209,71,101,85,6.95,6.73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,2017-04-15,2,5.0,4.1,1.8,0.2,0.244,0.556,58.61,64.79,40,61,10,6,37,60,37,35,153,165,279,106,114,133,6.81,6.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
316,2017-04-15,0,2.03,3.56,4.33,0.493,0.281,0.231,46.1,44.61,36,30,1,9,34,33,47,64,116,109,214,81,90,66,6.76,6.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
317,2017-04-15,1,3.3,3.54,2.72,0.303,0.282,0.368,41.06,50.61,20,36,1,3,24,42,56,57,92,116,179,108,115,126,6.62,6.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
318,2017-04-15,0,1.27,7.0,12.8,0.787,0.143,0.078,56.58,51.66,68,35,15,8,64,45,22,59,190,130,264,72,156,96,7.0,6.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,2017-04-15,0,2.69,3.4,3.1,0.372,0.294,0.323,45.95,49.04,37,28,6,1,36,37,52,67,117,122,192,90,91,75,6.69,6.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
320,2017-04-16,0,2.85,3.3,3.0,0.351,0.303,0.333,57.27,54.83,57,75,9,12,46,65,24,25,185,163,283,76,141,119,7.03,7.04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,2017-04-16,2,4.58,3.8,1.93,0.218,0.263,0.518,44.4,62.53,44,63,4,11,39,68,41,40,105,196,230,89,81,167,6.72,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
322,2017-04-17,2,7.0,4.95,1.55,0.143,0.202,0.645,52.59,58.96,24,54,2,4,22,61,37,39,78,152,197,96,86,126,6.79,6.97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,2017-04-22,0,1.93,3.79,4.5,0.518,0.264,0.222,49.29,51.28,35,24,5,2,45,23,63,39,131,83,202,76,97,88,6.71,6.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
324,2017-04-22,0,1.95,3.74,4.5,0.513,0.267,0.222,44.91,47.24,30,40,6,9,34,37,67,52,112,124,212,89,71,93,6.63,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
325,2017-04-22,0,2.35,3.54,3.68,0.426,0.282,0.272,46.87,47.95,28,39,1,3,37,37,68,48,126,120,226,73,79,94,6.64,6.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
326,2017-04-22,1,3.69,3.68,2.3,0.271,0.272,0.435,49.21,51.04,37,57,4,10,44,60,59,37,119,173,261,80,128,114,6.76,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,2017-04-23,2,6.25,4.0,1.79,0.16,0.25,0.559,44.78,59.05,36,60,5,11,33,48,47,24,109,188,220,117,88,141,6.73,7.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
328,2017-04-23,2,1.5,4.91,7.6,0.667,0.204,0.132,55.71,48.86,66,35,11,10,69,44,40,52,198,122,262,81,171,100,6.96,6.79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,2017-04-25,0,1.46,4.8,8.66,0.685,0.208,0.115,54.89,55.01,75,40,9,7,65,37,27,40,163,154,255,109,120,117,7.02,6.79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
330,2017-04-26,0,1.61,5.1,7.15,0.621,0.196,0.14,53.15,42.99,57,37,7,10,63,41,40,53,156,123,234,80,130,104,6.97,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
331,2017-04-26,2,5.85,4.55,1.7,0.171,0.22,0.588,50.69,59.66,38,71,10,15,46,68,53,22,125,204,249,112,101,165,6.79,7.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
332,2017-04-26,0,2.3,3.45,3.6,0.435,0.29,0.278,45.13,40.69,24,21,2,2,23,26,43,58,85,96,178,62,88,119,6.76,6.62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
333,2017-04-27,1,1.93,3.77,4.82,0.518,0.265,0.207,62.02,59.05,64,63,8,11,63,50,35,24,170,194,287,117,139,144,6.96,7.04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
334,2017-04-29,2,1.86,3.63,5.18,0.538,0.275,0.193,43.69,39.57,38,36,7,4,46,33,54,49,126,109,240,75,104,92,6.79,6.72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,2017-04-29,1,1.7,4.34,6.5,0.588,0.23,0.154,51.96,43.99,40,33,7,9,39,36,44,67,158,115,277,84,121,73,6.78,6.64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
336,2017-04-29,1,2.15,3.5,4.18,0.465,0.286,0.239,46.31,50.02,39,38,3,5,37,44,50,59,123,122,230,113,95,135,6.76,6.77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
337,2017-04-29,2,3.33,3.68,2.45,0.3,0.272,0.408,42.83,52.63,21,38,1,5,26,49,59,63,100,141,187,79,121,101,6.62,6.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,2017-04-29,2,2.82,3.5,2.94,0.355,0.286,0.34,38.3,42.99,44,37,4,7,39,41,42,54,107,126,219,80,81,106,6.71,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
339,2017-04-30,2,4.61,3.75,2.05,0.217,0.267,0.488,52.5,54.39,58,78,8,9,60,69,37,29,173,170,252,81,115,125,6.95,7.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,2017-04-30,1,1.42,5.5,10.06,0.704,0.182,0.099,53.8,48.83,64,31,11,4,50,39,24,68,195,132,265,92,145,81,7.03,6.65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
341,2017-04-30,1,13.0,6.32,1.33,0.077,0.158,0.752,53.66,65.06,27,65,4,8,24,63,43,35,87,176,234,114,89,144,6.77,6.96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
342,2017-04-30,0,1.91,4.15,4.37,0.524,0.241,0.229,59.97,59.58,74,60,15,10,69,64,22,40,208,161,277,102,171,131,7.01,6.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,2017-01-05,2,6.61,4.5,1.63,0.151,0.222,0.613,50.87,63.11,40,66,9,10,37,70,54,42,126,199,233,96,99,177,6.68,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
344,2017-05-05,0,9.4,5.35,1.41,0.106,0.187,0.709,51.89,59.19,39,77,6,15,44,71,59,22,126,219,285,118,139,174,6.77,7.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
345,2017-06-05,1,2.36,3.6,3.5,0.424,0.278,0.286,49.26,48.46,41,40,7,4,50,37,63,50,148,127,236,80,105,103,6.74,6.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
346,2017-06-05,1,2.59,3.5,4.1,0.386,0.286,0.244,38.44,38.51,39,44,7,1,35,39,49,43,112,111,215,94,96,86,6.74,6.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
347,2017-06-05,2,1.56,4.75,8.0,0.641,0.211,0.125,42.95,40.71,34,21,7,1,36,26,67,60,116,105,217,71,78,124,6.64,6.62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
348,2017-06-05,0,1.67,4.2,7.0,0.599,0.238,0.143,43.15,46.84,40,40,7,6,42,37,54,55,127,128,203,93,107,102,6.71,6.68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
349,2017-06-05,0,1.3,7.0,11.5,0.769,0.143,0.087,57.56,48.68,66,38,8,7,65,46,37,56,180,131,310,89,152,108,6.95,6.78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,2017-06-05,0,2.81,3.5,2.98,0.356,0.286,0.336,49.14,50.95,32,58,4,8,40,60,69,40,136,176,237,87,84,117,6.65,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,2017-07-05,0,2.12,3.72,4.33,0.472,0.269,0.231,57.95,58.85,60,65,9,11,64,51,42,25,165,201,267,122,135,146,6.95,7.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
352,2017-07-05,1,1.62,4.33,6.5,0.617,0.231,0.154,59.35,54.82,69,41,10,7,71,39,42,44,207,160,273,112,179,127,6.96,6.77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
353,2017-08-05,0,1.18,10.0,22.0,0.847,0.1,0.045,51.56,50.07,81,28,12,5,72,26,29,45,175,93,237,85,128,91,7.03,6.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
354,2017-10-05,2,3.7,3.8,2.21,0.27,0.263,0.452,55.83,59.02,42,63,5,9,39,66,44,42,160,169,283,103,128,139,6.77,6.96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,2017-12-05,0,1.5,5.03,8.3,0.667,0.199,0.12,49.98,46.84,58,40,7,3,60,37,41,58,178,135,229,93,119,104,6.92,6.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
356,2017-12-05,2,10.0,5.5,1.38,0.1,0.182,0.725,43.25,54.55,45,84,1,12,41,75,45,29,114,182,263,92,93,131,6.71,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,2017-05-13,0,2.0,3.93,4.49,0.5,0.254,0.223,47.36,40.43,42,40,7,5,52,37,65,51,150,116,237,80,108,101,6.74,6.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,2017-05-13,0,1.28,7.95,13.0,0.781,0.126,0.077,56.7,42.92,69,43,11,7,70,45,37,54,192,132,299,83,156,110,6.98,6.73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
359,2017-05-13,2,4.1,3.68,2.12,0.244,0.272,0.472,50.04,54.36,28,42,4,2,26,39,48,46,94,163,232,120,92,131,6.75,6.76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
360,2017-05-13,2,5.29,4.23,1.78,0.189,0.236,0.562,50.63,59.02,41,66,5,12,39,68,52,42,130,173,247,103,108,143,6.76,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,2017-05-13,2,4.2,3.84,2.28,0.238,0.26,0.439,42.01,48.21,24,35,4,7,28,41,60,69,110,140,195,94,125,87,6.65,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
362,2017-05-14,0,2.11,3.63,4.31,0.474,0.275,0.232,45.92,44.86,38,34,4,4,46,36,61,69,133,122,263,89,109,83,6.75,6.63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
363,2017-05-14,0,1.85,4.06,6.0,0.541,0.246,0.167,58.67,58.85,77,65,12,8,71,51,23,27,224,205,298,122,176,148,7.0,7.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
364,2017-05-14,2,5.92,4.2,1.7,0.169,0.238,0.588,51.4,63.21,42,70,9,10,45,71,59,42,131,215,294,100,140,184,6.78,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
365,2017-05-15,0,1.33,6.85,13.5,0.752,0.146,0.074,51.72,46.84,87,40,12,3,76,37,29,59,187,137,268,93,140,110,7.04,6.68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
366,2017-05-16,0,1.12,13.62,29.0,0.893,0.073,0.034,52.31,41.34,69,24,12,4,72,28,43,62,179,114,245,77,144,128,6.97,6.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
367,2017-05-16,0,1.16,10.39,26.0,0.862,0.096,0.038,55.69,38.18,72,45,11,1,72,41,38,46,197,116,307,96,163,96,6.98,6.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
368,2017-05-17,1,2.76,3.33,3.26,0.362,0.3,0.307,54.39,58.85,45,65,5,5,41,52,47,29,167,207,310,122,135,148,6.77,6.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
