,date,FTR,bk_H,bk_D,bk_A,Prob_bk_H,Prob_bk_D,Prob_bk_A,possession_h_moy,possession_a_moy,points_h,points_a,points_h_last_5,points_a_last_5,total_goals_h,total_goals_a,total_goals_taken_h,total_goals_taken_a,total_ontarget_h,total_ontarget_a,total_shot_off_target_h,total_shot_off_target_a,total_blocked_scoring_att_h,total_blocked_scoring_att_a,mean_rating_home,mean_rating_away,H_Arsenal,H_Aston Villa,H_Bournemouth,H_Chelsea,H_Crystal Palace,H_Everton,H_Leicester,H_Liverpool,H_Man City,H_Man United,H_Norwich,H_Southampton,H_Stoke,H_Sunderland,H_Swansea,H_Tottenham,H_Watford,H_West Brom,H_West Ham,A_Arsenal,A_Aston Villa,A_Bournemouth,A_Chelsea,A_Crystal Palace,A_Everton,A_Leicester,A_Liverpool,A_Man City,A_Man United,A_Norwich,A_Southampton,A_Stoke,A_Sunderland,A_Swansea,A_Tottenham,A_Watford,A_West Brom,A_West Ham
0,2015-08-08,2,2.1,3.88,4.7,0.476,0.258,0.213,58.4,41.6,0,0,0,0,0,1,1,0,2,3,7,2,2,2,6.42857142857143,7.17357142857143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2015-08-08,1,1.4,5.04,11.0,0.714,0.198,0.091,52.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66785714285714,6.82857142857143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2015-08-08,1,1.75,3.95,5.62,0.571,0.253,0.178,66.6,33.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75214285714286,7.15142857142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,2015-08-08,0,2.0,3.74,5.1,0.5,0.267,0.196,44.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25285714285714,6.51923076923077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,2015-08-08,0,1.67,4.09,6.04,0.599,0.244,0.166,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83357142857143,6.60714285714286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,2015-08-08,2,2.62,3.39,3.14,0.382,0.295,0.318,62.9,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40714285714286,7.12285714285714,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2015-09-08,2,1.33,6.75,15.0,0.752,0.148,0.067,61.8,38.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64615384615385,7.28642857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,2015-09-08,2,3.89,3.51,2.3,0.257,0.285,0.435,47.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,7.01384615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,2015-10-08,2,6.46,4.08,1.7,0.155,0.245,0.588,30.9,69.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30642857142857,7.36071428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,2015-08-14,2,5.66,3.83,1.8,0.177,0.261,0.556,41.6,50.0,3,3,3,3,1,1,0,0,3,1,2,4,2,4,7.17,6.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,2015-08-15,2,2.1,3.6,4.33,0.476,0.278,0.231,54.4,45.6,0,1,0,1,0,2,0,2,0,5,0,3,0,2,6.28785714285714,7.30071428571429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2015-08-15,2,2.86,3.39,3.2,0.35,0.295,0.312,56.0,62.9,0,0,0,0,2,1,4,3,5,6,4,9,2,2,6.52,6.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,2015-08-15,1,1.8,3.76,5.55,0.556,0.266,0.18,50.0,47.0,0,0,0,0,0,0,1,1,4,1,2,4,3,2,6.61,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,2015-08-15,1,2.4,3.62,3.76,0.417,0.276,0.266,33.4,30.9,1,0,1,0,2,0,2,3,5,2,3,6,3,1,7.15,6.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,2015-08-15,2,2.38,3.54,3.5,0.42,0.282,0.286,38.2,44.0,3,3,3,3,2,4,0,2,4,8,2,8,2,4,7.29,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,2015-08-16,2,5.4,4.08,1.75,0.185,0.245,0.571,37.1,61.8,3,0,3,0,3,0,1,2,7,6,2,7,2,9,7.12,6.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2015-08-16,0,2.15,3.69,3.97,0.465,0.271,0.252,69.1,52.0,3,1,3,1,3,2,0,2,7,3,2,5,11,3,7.36,6.67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2015-08-17,0,1.54,4.75,8.6,0.649,0.211,0.116,53.0,58.4,3,0,3,0,1,0,0,1,3,2,1,7,4,2,7.01,6.43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2015-08-22,0,1.9,3.79,4.93,0.526,0.264,0.203,39.83,45.6,3,3,3,3,4,1,3,1,11,4,8,3,5,3,6.92,6.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2015-08-22,1,2.7,3.6,2.85,0.37,0.278,0.351,41.4,53.2,6,1,6,1,6,2,3,3,13,11,13,2,6,7,7.1,6.73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,2015-08-22,1,2.4,3.42,3.82,0.417,0.292,0.262,55.27,47.0,3,1,3,1,4,2,4,3,12,8,19,4,10,4,6.75,6.68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,2015-08-22,1,4.0,3.55,2.14,0.25,0.282,0.467,39.3,60.7,0,1,0,1,3,2,7,2,7,10,9,0,3,5,6.49,6.83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,2015-08-22,2,2.64,3.51,3.2,0.379,0.285,0.312,51.03,58.4,3,0,3,0,3,0,2,2,7,4,11,7,6,7,6.9,6.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2015-08-23,2,5.47,4.1,1.76,0.183,0.244,0.568,60.43,49.2,4,6,4,6,5,6,2,0,9,15,7,6,6,15,7.03,7.39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,2015-08-23,1,2.8,3.36,2.79,0.357,0.298,0.358,48.65,54.4,2,0,2,0,2,0,2,3,10,4,11,9,6,4,7.04,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,2015-08-23,2,7.25,4.12,1.67,0.138,0.243,0.599,39.27,52.0,1,1,1,1,0,2,3,5,2,6,15,5,2,6,6.61,6.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2015-08-24,1,1.8,4.05,5.2,0.556,0.247,0.192,58.0,54.9,3,6,3,6,2,2,3,0,13,5,14,11,16,9,6.85,7.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,2015-08-29,1,2.12,3.6,4.75,0.472,0.278,0.211,48.32,41.6,3,1,3,1,2,4,3,8,6,9,15,8,6,6,6.81,6.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,2015-08-29,1,2.2,3.65,3.82,0.455,0.274,0.262,46.97,39.4,3,7,3,7,4,7,5,4,11,15,22,13,9,12,6.66,6.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,2015-08-29,2,1.37,5.26,11.0,0.73,0.19,0.091,49.0,45.35,4,6,4,6,5,6,7,4,11,17,18,11,9,8,6.61,6.87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2015-08-29,2,1.4,5.5,10.21,0.714,0.182,0.098,45.1,57.8,7,3,7,3,2,6,0,6,13,11,18,6,12,9,7.12,6.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,2015-08-29,0,1.22,8.0,17.75,0.82,0.125,0.056,51.5,57.95,9,3,9,3,8,2,0,2,24,10,14,14,19,13,7.33,7.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,2015-08-29,2,2.16,3.5,4.6,0.463,0.286,0.217,46.82,37.4,2,1,2,1,3,2,4,6,9,8,19,12,5,5,6.66,6.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,2015-08-29,1,2.1,3.72,4.2,0.476,0.269,0.238,53.5,56.15,2,4,2,4,3,5,4,4,17,10,15,8,11,10,6.75,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2015-08-30,0,2.11,3.54,4.0,0.474,0.282,0.25,52.83,52.75,1,4,1,4,0,5,3,5,8,19,23,17,4,15,6.61,6.73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,2015-08-30,0,3.82,3.45,2.25,0.262,0.29,0.444,54.37,50.0,2,6,2,6,3,2,3,0,19,3,12,4,10,7,6.9,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36,2015-12-09,0,1.3,6.3,13.0,0.769,0.159,0.077,58.18,48.05,4,2,4,2,2,3,3,5,18,14,32,9,21,8,7.04,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,2015-12-09,2,5.75,4.2,1.78,0.174,0.238,0.562,47.92,53.95,9,12,9,12,8,10,5,0,22,29,24,14,10,24,6.89,7.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38,2015-12-09,0,4.11,3.6,2.2,0.243,0.278,0.455,52.48,57.85,5,4,5,4,5,6,4,9,13,20,25,14,11,17,6.87,6.66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2015-12-09,0,2.0,3.5,4.7,0.5,0.286,0.213,51.24,58.8,6,7,6,7,3,2,2,3,7,14,19,18,8,17,6.81,6.85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,2015-12-09,0,2.42,3.48,3.23,0.413,0.287,0.31,49.97,57.25,4,4,4,4,5,5,8,6,20,13,36,7,17,12,6.59,6.65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2015-12-09,0,2.75,3.4,2.92,0.364,0.294,0.342,49.88,35.5,3,5,3,5,2,5,4,4,10,23,27,4,18,11,6.85,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,2015-12-09,1,3.3,3.38,2.5,0.303,0.296,0.4,41.96,57.75,4,4,4,4,3,3,6,3,13,16,33,22,9,6,6.7,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43,2015-09-13,0,1.91,3.78,4.62,0.524,0.265,0.216,40.77,53.8,8,4,8,4,8,4,5,5,17,12,26,14,12,10,6.92,6.91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2015-09-13,2,4.4,3.69,2.0,0.227,0.271,0.5,48.73,51.55,2,3,2,3,6,3,10,4,12,23,26,10,7,17,6.66,6.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,2015-09-19,2,2.4,3.25,3.6,0.417,0.308,0.278,48.23,36.63,4,5,4,5,6,3,8,6,16,14,36,16,14,12,6.88,6.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,2015-09-19,0,1.75,4.75,5.75,0.571,0.211,0.174,51.44,42.37,4,2,4,2,6,6,9,11,15,14,29,13,14,12,6.54,6.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47,2015-09-19,0,2.65,3.51,3.1,0.377,0.285,0.323,57.17,65.03,4,7,4,7,7,4,12,3,22,30,37,25,24,29,6.62,7.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2015-09-19,2,1.29,6.5,13.0,0.775,0.154,0.077,52.09,57.8,15,6,15,6,11,9,0,6,36,16,34,6,29,12,7.23,6.86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,2015-09-19,1,2.99,3.45,3.13,0.334,0.29,0.319,43.83,42.5,2,11,2,11,3,11,7,7,17,23,26,22,11,18,6.57,6.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,2015-09-19,1,2.3,3.45,3.61,0.435,0.29,0.277,50.12,50.37,5,8,5,8,5,8,5,5,26,22,22,13,12,11,6.79,6.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2015-09-20,1,1.68,4.23,6.5,0.595,0.236,0.154,49.17,51.07,7,7,7,7,3,8,6,9,18,24,34,25,17,17,6.76,6.69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,2015-09-20,2,3.45,3.3,2.5,0.29,0.303,0.4,57.88,52.85,5,9,5,9,3,6,3,3,20,10,48,7,11,11,6.9,6.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,2015-09-20,0,2.0,3.78,4.15,0.5,0.265,0.241,49.69,44.3,6,9,6,9,4,8,4,6,27,24,35,17,22,12,6.83,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2015-09-26,2,4.76,4.03,1.9,0.21,0.248,0.526,42.98,65.03,12,7,9,7,13,4,9,5,28,32,43,25,19,32,6.95,7.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2015-09-26,0,1.55,4.42,7.79,0.645,0.226,0.128,50.12,55.8,8,4,5,1,4,6,7,9,25,19,45,19,26,19,6.76,6.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2015-09-26,0,1.23,7.7,16.7,0.813,0.13,0.06,53.09,42.37,12,2,12,2,9,6,5,13,13,16,32,13,13,16,6.87,6.63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57,2015-09-26,0,2.2,3.71,4.79,0.455,0.27,0.209,54.84,41.7,5,6,5,6,5,5,6,5,28,29,56,10,12,15,6.86,6.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58,2015-09-26,0,2.55,3.49,3.1,0.392,0.287,0.323,48.71,55.87,3,7,3,7,5,8,9,9,21,20,41,11,13,20,6.64,6.66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2015-09-26,0,4.2,3.82,2.23,0.238,0.262,0.448,56.97,59.8,9,15,9,12,5,12,4,2,33,44,47,23,31,39,6.9,7.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60,2015-09-26,1,2.3,3.54,3.49,0.435,0.282,0.287,44.46,51.07,9,8,9,8,11,9,7,10,19,26,26,25,12,18,6.92,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
61,2015-09-27,2,2.7,3.38,3.12,0.37,0.296,0.321,43.26,44.3,6,9,6,6,3,8,4,7,16,28,38,17,22,16,6.87,6.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2015-09-28,2,3.1,3.39,2.55,0.323,0.295,0.392,42.77,50.37,8,9,8,8,4,8,6,5,20,24,41,13,15,19,6.78,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2015-03-10,2,2.71,3.34,3.13,0.369,0.299,0.319,48.46,48.47,4,6,1,5,8,7,12,10,23,26,47,16,20,14,6.89,6.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64,2015-03-10,1,2.21,3.54,3.8,0.452,0.282,0.263,50.02,52.6,7,6,7,5,9,3,11,5,26,18,33,30,24,26,6.65,6.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65,2015-03-10,2,1.83,3.9,4.89,0.546,0.256,0.204,57.45,49.45,7,8,6,8,9,8,12,7,28,34,53,36,34,15,6.71,6.88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
66,2015-03-10,0,1.85,3.65,5.0,0.541,0.274,0.2,42.11,38.98,12,8,9,7,9,6,7,9,31,24,49,20,21,16,6.85,6.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67,2015-03-10,2,2.33,3.63,3.34,0.429,0.275,0.299,46.64,42.38,9,12,6,6,11,15,12,14,33,35,52,28,22,22,6.71,6.92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
68,2015-03-10,1,3.2,3.55,2.45,0.312,0.282,0.408,40.58,52.83,2,10,2,7,6,13,16,9,20,26,33,14,20,16,6.59,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,2015-04-10,0,2.1,3.81,3.84,0.476,0.262,0.26,58.61,57.3,10,15,10,12,9,12,7,5,44,20,52,8,45,17,7.11,6.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70,2015-04-10,1,3.16,3.44,2.9,0.316,0.291,0.345,48.45,59.72,12,11,8,5,11,7,7,9,28,37,40,27,22,33,6.9,6.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71,2015-04-10,1,2.75,3.46,2.84,0.364,0.289,0.352,53.63,51.55,6,12,5,11,6,9,8,5,33,41,43,19,18,35,6.72,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72,2015-10-17,0,1.36,5.83,11.0,0.735,0.172,0.091,53.41,55.92,7,4,6,1,10,8,15,13,31,25,57,23,37,27,6.66,6.87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2015-10-17,2,2.05,3.77,4.08,0.488,0.265,0.245,42.85,52.83,15,11,9,8,11,15,7,11,39,32,62,14,27,21,6.9,6.88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,2015-10-17,2,3.29,3.48,2.45,0.304,0.287,0.408,53.68,57.3,13,15,9,9,12,12,8,8,32,25,51,8,30,18,6.9,6.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75,2015-10-17,0,1.36,5.75,10.93,0.735,0.174,0.091,56.59,55.5,15,8,9,5,13,10,6,12,52,32,60,15,47,26,7.05,6.67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2015-10-17,1,1.8,4.0,5.32,0.556,0.25,0.188,45.85,42.38,11,15,10,8,11,17,8,15,39,40,75,28,19,25,6.91,6.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77,2015-10-17,1,2.5,3.54,3.36,0.4,0.282,0.298,51.05,59.72,13,12,11,5,11,8,7,10,52,41,54,27,39,37,6.97,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
78,2015-10-17,2,6.75,4.54,1.62,0.148,0.22,0.617,48.5,58.22,7,13,5,10,4,12,6,7,20,49,52,30,30,47,6.8,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2015-10-17,0,2.15,3.45,4.2,0.465,0.29,0.238,41.45,42.8,8,3,7,2,6,8,11,18,26,23,46,18,18,24,6.73,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80,2015-10-19,2,2.08,3.66,4.62,0.481,0.273,0.216,48.85,48.47,7,9,5,7,8,8,10,10,35,31,47,16,22,17,6.75,6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81,2015-10-24,0,1.45,5.3,8.8,0.69,0.189,0.114,54.64,49.84,16,13,12,8,15,12,7,11,55,35,65,21,53,33,7.24,6.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2015-10-24,2,3.09,3.3,2.63,0.324,0.303,0.38,52.56,45.78,4,7,0,2,8,8,15,11,26,37,61,25,30,24,6.83,6.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83,2015-10-24,0,2.3,3.6,3.58,0.435,0.278,0.279,41.05,46.36,16,15,8,6,19,12,17,10,47,40,79,27,33,29,6.96,6.84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2015-10-24,2,2.1,3.74,4.33,0.476,0.267,0.231,48.28,42.42,9,11,5,7,12,7,14,11,35,28,65,25,28,20,6.72,6.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85,2015-10-24,2,2.15,3.49,4.1,0.465,0.287,0.244,45.03,48.74,12,7,10,4,9,4,10,9,33,21,48,36,18,31,6.76,6.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
